Item Code,Description,Base UOM,Item Group,Item Type
7047018,LEON S/STEEL BASIN TAP L7504G,PC,70,7
7048205,FLEXIBLE PILLAR TAP 8205 B09,PC,70,7
7048206,FLEXIBLE WALL TAP 8206 B09,PC,70,7
7050001,KHE 5929 FLEXIBLE PILLAR SINK TAP,PC,72-1,7
7050002,*KHE 5909 SINK TAP,PC,72-1,7
7050003,KHE 30087 TWO WAY BIB TAP,PC,72-1,7
7050004,*KHE 52011 BASIN TAP,PC,72-1,7
7050005,KHE BATH MIXER KHE718,PC,72-1,7
7050006,KHE3087SS S/STEEL BIB TAP TWO WAY 304,PC,72-1,7
7050007,KHE1518SP BASIN TAP 304,PC,72-1,7
7050008,INA21194 BASIN TAP,PC,72-1,7
7050009,KHE35 194 BASIN TAP,PC,72-1,7
7050010,KHE32 047A S/STEEL WALL SINK TAP 304,PC,72-1,7
7050011,KHE32 042A S/STEEL PILLAR SINK TAP 304,PC,72-1,7
7050012,BK1218SP BASIN TAP MATT,PC,72-1,7
7050013,BK1518BLK BASIN TAP BLACK,PC,72-1,7
7050014,KHE 9119 DOUBLE HEAD SINK TAP,PC,72-1,7
7050015,KHE 30025 S/STEEL DOUBLE SINK TAP,PC,72-1,7
7050016,KHE 33288 S/STEEL DOUBLE HEAD PILLAR SINK TAP,PC,72-1,7
7050017,KHE1214SP TAP,PC,72-1,7
7050018,KF3101SP SINK TAP,PC,72-1,7
7051001,INA 23018 BIB TAP,PC,72-1,7
7051002,INA10807 DBL HEAD WALL SINK TAP (FLEXIBLE PIPE),PC,72-1,7
7051003,*INA5049 LONG BASIN TAP,PC,72-1,7
7051004,*INA20028 PILLAR SINK TAP,PC,72-1,7
7051005,*INA20038 WALL SINK TAP,PC,72-1,7
7051006,KHE34 456 S/STEEL BIB TAP 304,PC,72-1,7
7051007,INA3049 BASIN TAP,PC,72-1,7
7051008,INA20828 PILLAR SINAK TAP WITH FLEIBLE PIPE,PC,72-1,7
7053001,AV5056 ANGLE VALVE,PC,72-1,7
7053002,AGC 711*S/S ANGLE COCK,PC,72-1,7
7053003,*AV20555 ANGLE VALVE-TWO WAY,PC,72-1,7
7053004,AV32 055 S/STEEL ANGLE VALVE TWO WAY 304,PC,72-1,7
7053005,AV32 062 S/STEEL ANGLE VALVE 304,PC,72-1,7
7053006,AV5061 KHE ANGLE VALVE,PC,72-1,7
7054001,BK-SW017 CERAMIC ART BASIN ROUND WHITE,PC,72-4,7
7054002,BK-SW7046 CERAMIC ART BASIN WHITE,PC,72-4,7
7054003,BK-SW7028-BLK CERAMIC ART BASIN,PC,72-4,7
7054004,BK-SW7028-WG CERAMIC ART BASIN,PC,72-4,7
7054005,BK-SW7046S-BLK/GL CERAMIC ART BASIN,PC,72-4,7
7054006,BK-SW7046S-W/GL CERAMIC ART BASIN,PC,72-4,7
7054007,SW2020TB+SW2020C WASH DOWN CLOSESTOOL 250MM,SET,72-4,7
7054008,"SW2030 WASH DOWN ONE PIECE CLOSESTOLL 8"" ",SET,72-4,7
7054009,SW2067(250) ONE PIECE WASHDOWN CLOSESTOOL(250) ,SET,72-4,7
7054010,SW3328BS+SW3328P PEDESTAL WASH BASIN+PENDSTAL ,SET,72-4,7
7054011,SW6003*STANDING URINAL BOWL,SET,72-4,7
7054012,SW8958(250) SIPHONIC ONE PIECE CLOSESTOOL (250MM),SET,72-4,7
70550001,*KHEK824822YQ  DOUBLE BOWL KITCHEN SINK,SET,72-3,7
70550002,KHE624828  SINKI SINGLE BOWL SUS304,SET,72-3,7
70550004,KHE60450 SINGLE SINK 64L*50W*20H,SET,72-3,7
70550005,KHE1085026 SINK 2-1/2 BOWL WITH DRAIN+BS811PVC 108LX50WX26H,UNIT,72-3,7
70550006,KHE484323V SINKI SINGLE BOWL ,SET,72-3,7
70550007,KHE484323V(SP)  SINKI SINGLE BOWL ,SET,72-3,7
70550008,KHE804621 SINKI DOUBLE BOWL ,SET,72-3,7
70550009,KHE804621SP  SINKI DOUBLE BOWL ,SET,72-3,7
70550010,KHE824822YQ(SP) SINKI DOUBLE BOWL (H23CM),SET,72-3,7
70550011,KHE954623VOP SINKI TWIN BOWL,SET,72-3,7
70550012,KHE954623VOP(SP) SINKI TWIN BOWL,SET,72-3,7
70550013,KHE1054923V 2-1/2 BOWL WITH DRAIN TRAY,SET,72-3,7
70550014,KHE1054923V(SP) 2-1/2 BOWL WITH DRAIN TRAY,SET,72-3,7
70550015,KHE584623 SINKI SINGLE BOWL H23CM 304,SET,72-3,7
70550016,KHE864623 SINKI DOUBLE BOWL 304,SET,72-3,7
70550017,KHE904623 SINKI 1B+1S BOWL SUS 304 H23CM,SET,72-3,7
70550018,KHE604623 SINKI SINGLE BOWL (BLACK),SET,72-3,7
70550019,KHE884623 SINKI DOUBLE BOWL BLACK,SET,72-3,7
70550020,KHE444423 SINKI SINGLE BOWL SUS304 (H23CM),SET,72-3,7
70550021,KHE824822YQBLK SINKI BOUBLE BOWLBLACK,SET,72-3,7
70550022,KHE754620BLK SINKI SINGLE BOWL(TRAY+SPINER+COPPING BOARD+FAUCET+WASTE CAP),SET,72-3,7
70560001,BS1502 TOWEL HANGER (DOUBLE BAR) 70CM,SET,72-2,7
70560002,BK301U/800-BLK TOWEL HANGER 800MM BLACK,PC,72-2,7
70560003,BK-09-25 S/STEEL MULTI TRAY CORNER,PC,72-2,7
70560004,BS1186 CLOTH HANGER,SET,72-2,7
70560005,BS7500WW CLOTH HANGER,SET,72-2,7
70590001,"KHE BS006 SHOWER HEAD 6""",SET,72-9,7
70590002,BS13015P HAND SHOWER WITH PACKING,PC,72-9,7
70590003,BS1311P HAND SHOWER WITH PACKING,PC,72-9,7
70590004,"BS8844S SHOWER HEAD 8"" (SQUARE)",PC,72-9,7
70590005,"BS8800S SHOWER HEAD 8"" (CIRCLE)",PC,72-9,7
70591001,KHE ACS45P HAND BIDET ONLY,PC,72-9,7
70591002,BIDET WITH HOSE (120CM)(B) BS8171P*BLK,SET,72-9,7
70591003,AV6003 PUSH BUTTON FLUSH VALVE FOR URINAL BOWL ,PC,72-9,7
70592001,KHE BS-K8SB TISSUE HOLDER,PC,72-9,7
70592002,BK-K17/BLK TISSUE HOLDER BLACK,PC,72-9,7
70592003,BK-L6414/BLK TISSUE HOLDER BLACK,PC,72-9,7
70592004,BK-AK59 TISSUE HOLDER,PC,72-9,7
70593001,ACS-H20+ACS24S -FOR KHE20699,SET,72-9,7
70593002,ACS01 NUT COVER (SIX SQUARE),PC,72-9,7
70593003,*ACS23 LATCH SINK TAP,PC,72-9,7
70593004,*ACS66B SHOWER HEAD HOLDER,PC,72-9,7
70593005,*ACSK034 WASTE 3-1/2 SUS 304,PC,72-9,7
70593006,ACS50 FILTER NUT,PC,72-9,7
70593007,ACS-H1 HANDLE 1 +CAP + SCREW,SET,72-9,7
70593008,*ACS-H20 HANDLE 20 +CAP + PVC NUT+SCREW,SET,72-9,7
70593009,ACS-P7 FLEXIBLE P17+RBR RING+SCW FIXING+ACS143S,SET,72-9,7
70593010,ACSW-L020AP DRAINAGE SYSTEM FOR 1 PIECE CLOSESTOOL,PC,72-9,7
70593011,ACS26-45 BRASS SOCKET EXTENSION,PC,72-9,7
70593012,ACS139(PVC) SOCKET PVC,PC,72-9,7
70593013,SOCKET ADJUST ACS 163,PC,72-9,7
70593014,ACS03LSS BRASS SOCKET 100MM,PC,72-9,7
70593015,ACS144 BRASS SCEW,PC,72-9,7
70593016,ACS165-52 PEDESTAL 52MM,PC,72-9,7
70593017,"ACS192 ELBOW JOINT 1/2""",PC,72-9,7
70593018,ACS193 BRASS SOCKET TWO WAY,PC,72-9,7
70593020,BS-BK02 TISSUE HOLDER,PC,72-9,7
70593021,BS811PVC MULTI TRAY,PC,72-9,7
70593022,HW-RC2007A DREGDE WARE,PC,72-9,7
70593023,ACS17 BIG WASHER,PC,72-9,7
70593024,ACS-23SR FAUCET CARTRIDGE WITH SCREWS ENDS ,PC,72-9,7
70593025,ACS-24SR FAUCET CARTRIDGE WITH SCREWS ENDS ,PC,72-9,7
70593026,ACSW-A1 SCRW FOR SEAT COVER TYPE A,SET,72-9,7
70593027,ACSW S1 SCREW FOR FIXING CISTERN SW2200,SET,72-9,7
70593028,ACSW S2 SCREW & WALL PLUG FIXING CERAMIC BASIN,SET,72-9,7
70594001,HW-FGS1515LY FLOOR GRATING WITH TRAP 15*15CM,SET,72-9,7
70594002,BK-FGS0803BLK*1010 FILTER GRATING,SET,72-9,7
70594003,HW-FGS6445 FLOOR GRATING WITH TRAP 15*15CM,SET,72-9,7
70594004,FLOOR GRATING WITH TRAP 15*15CM(B) HW-FGS15228BLK,SET,72-9,7
70594005,PUW211SP POP UP WASTE,PC,72-9,7
70594040,ACSE07 ELBOW JOINT 1/2',PC,72-9,7
70598090,ACS122-90 HOSE 90CM,PC,72-9,7
70598120,ACS122-120 HOSE 120CM,PC,72-9,7
70598150,ACS122-150 HOSE 150CM,PC,72-9,7
70599040,ACS197-40 FLEXIBLE HOSE 40CM,PC,72-9,7
70599050,ACS197-50 FLEXIBLE HOSE 50CM,PC,72-9,7
70599060,ACS197-60 FLEXIBLE HOSE 60CM,PC,72-9,7
70600024,"CABANA FLEXIBLE HOSE 24"" C-FH24",PC,70,7
70600030,"CABANA FLEXIBLE HOSE 30"" C-FH30",PC,70,7
70600036,"CABANA FLEXIBLE HOSE 36"" C-FH36",PC,70,7
70600400,CABANA GRAB BAR (400MM) CB400,PC,70,7
70600771,CABANA TOWEL BAR (75CM) CB771,PC,70,7
706008015,CABANA HOOK BAR (POLISH) CB801-5,PC,70,7
706012,"12""(300MM) X 25MM S/STEEL GRIP BAR",PC,70,7
706018,"18""(450MM) X 25MM S/STEEL GRIP BAR",PC,70,7
70608107,CABANA ZINC ALLOY BASIN TAP CL8107,PC,70,7
70608108A,CABANA ZINC ALLOY WALL SINK TAP CL8108A,PC,70,7
70608109A,CABANA ZINC ALLOY PILLARSINK TAP CL8109A,PC,70,7
70609108A,CABANA WALL-MOUNTED SINK TAP CB9108A,PC,70,7
70609109A,CABANA PILLAR-MOUNTED SIN K TAP CB9109A,PC,70,7
70609112,CABANA WALL-MOUNTED SINK TAP DOUBLE CB9112,PC,70,7
70609113,CABANA PILLAR-MOUNTED SINK TAP DOUBLE CB9113,PC,70,7
70609200,RABICO DOUBLE PILLAR SINK TAP(+) (SCH),SET,70,7
706092823,RABICO PILLAR FLEXIBLE DOUBLE SWAN TAP ,SET,70,7
70609300,RABICO DOUBLE PILLAR SINK TAP(LN) (SCH),SET,70,7
706094108,*RABICO 108LNS PILLAR SWAN TAP,PC,70,7
706094109,*RABICO SW109LNS WALL SWAN TAP,PC,70,7
706098667,866-7 RABICO MULTI PURPOSE 2 WAY TAP,PC,70,7
706142015,A42015 A-CLASS NANO BASIN TAP(BLACK),PC,70,7
706273042,V7304-2 VAGO 304 2 WAY TAP,PC,70,7
70628900,B8900P BLITON HOT/COLD KITCHEN SINK TAP,PC,70,7
707060,*ADP60D-CL-BU ADHESIVE PLATE 2P(PET)-BULK-CLEAR,UNIT,70,7
707120,K7 SUS304 TOILET PAPER HOLDER - DOUBLE,UNIT,70,7
707130,SRK130-SS SOAP RACK 130 - STAINLESS STEEL  ,UNIT,70,7
707220,CNR220-SS CORNER RACK 220 - STAINLESS STEEL,UNIT,70,7
707250,BTR250-SS  BOTTLE RACK 250 - STAINLESS STEEL ,UNIT,70,7
707280,KTT280-SS  KITCHEN TOWEL HANGER TILTING 280 ,UNIT,70,7
707300,SBR300-SS   SHORT BOTTLE RACK 300 - S/STEEL ,UNIT,70,7
707350,WRL350-SS   WIRE RACK 350 - STAINLESS STEEL ,UNIT,70,7
70741608,1608-60 STAINLESS STEEL 2 LAYER DISH RACK,SET,70,7
70741617,1617-60 STAINLESS STEEL 3 LAYER GT DISH RACK,SET,70,7
70741912,1912-60GT STAINLESS STEEL 3 LAYER GT DISH RACK,SET,70,7
707530,THB530-SS  TOWEL HANGER BAR - STAINLESS STEEL  ,UNIT,70,7
707532,*(32MM) 500MM S/S LONG BATH ARMREST,PC,70,7
70760400,MUH60-400-SS MULTI HANGER 60 - STAINLESS STEEL ,UNIT,70,7
7086800,BS 6800TR S/STEEL TOWEL RING   ,SET,72-9,7
7086801,BS 6800PH  S/STEEL PAPER HOLDER ,SET,72-9,7
7086808,BS K08L S/STEEL PAPER HOLDER ,SET,72-9,7
709001,SA202H SUNSO BIDET SPRAYER HEAD,PC,70,7
709002,M9937H MITCO BIDET SPRAYER HEAD,PC,70,7
709003,LEON BIDET HEAD-L3143 WHITE,PC,70,7
709100,ANTI-SPLASH AERATOR NOZZLE (BRASS),PC,70,7
7091001,WATER FILTER (TW),SET,70,7
7091008,*BLAZO BLZ STT406328P P SINK TAP,PC,72-D,7
7091009,(P-MOUNTED) BLZ ST2105 BLAZO SOLID BRASS FLEXIBLE SINK TAP ,PC,72-1,7
709101011,HANGER -NO.1011 ,PC,70,7
709102059,GRACE BASIN TAP-2059-12,PC,70,7
7091020873,KHE-20873 P-MOUNTED FLEXIBLE SINK TAP,PC,72-D,7
7091021,*966-7 OTO 304# S/S MULTI-FUNCTION WALL SWAN TAP,PC,70,7
709102180,2180 VIP TWO WAY TAP,PC,70-1,7
7091022,966-6 OTO 304# S/S MULTI-FUNCTION PILLAR SWAN TAP,PC,70,7
709102287,KHE-2287 SOLID BRASS TWO WAY TAP ,PC,72-1,7
7091023,OTO TWO WAY TAP WITH BIDET,PC,70,7
7091024,ACTIV BRASS TWO WAY TAP,PC,70,7
7091025,966-34 OTO 304# S/STEEL BASIN PILLAR TAP,PC,70,7
7091026,966-33 OTO 304# S/STEEL BIB TAP,PC,70,7
7091027,966-19GT OTO 304 GT S/STEEL H/DUTY BASIN PILLAR COLD TAP,PC,70,7
7091028,OTO 304 T017 S/STEEL SPRAY BIDET ONLY,PC,70,7
7091029,966-01FH OTO 304# S/STEEL FLEXIBLE PILLAR SWAN TAP,PC,70,7
7091030,966-23 OTO 304# S/STEEL MULTI PURPOSE 2 WAY TAP,PC,70,7
709103000,3000 VIP WALL ARC SINK TAP,PC,70-1,7
709103050,3050 VIP PILLAR ARC SINK TAP,PC,70-1,7
7091031,966-39B OTO 304# UNIQUE DUAL CONTROL ANGLE VALVE,PC,70,7
709103100,3102NK VIP ARC WALL SINK TAP ,PC,70-1,7
7091031011,3101ET VIP ARC SINK WALL TAP,PC,70-1,7
709103102,*3102BC VIP ARC WALL SINK TAP ,PC,70-1,7
709103107,3107SL VIP WALL FLEX. SINK TAP,PC,70-1,7
709103108,3107RS VIP WALL FLEX. SINK TAP,PC,70-1,7
709103150,3152NK VIP ARC PILLER SINK TAP ,PC,70-1,7
7091031511,*3151ET VIP ARC PILLAR SINK TAP,PC,70-1,7
709103152,3152BC VIP ARC PILLAR SINK TAP,PC,70-1,7
709103157,3157SL VIP PILLAR TAP,PC,70-1,7
709103158,3157RS VIP PILLAR TAP,PC,70-1,7
7091032,966-02FH OTO 304# S/STEEL FLEXIBLE WALL SWAN TAP,PC,70,7
7091033,966-71'OTO' 304 S/S FLEXIBLE HOSE PILLAR SINK TAP,PC,70,7
7091034,966-72'OTO' 304 S/S FLEXIBLE HOSE WALL SINK TAP,PC,70,7
709104111,"1/2"" 4111# VIP CHROME ANGLE VALVE",PC,70-1,7
709104113,"1/2"" 4113# VIP CHROME ANGLE VALVE",PC,70-1,7
709104120,VIP 4120AM/4120BC CHROME ANGLE VALVE,PC,70-1,7
709106116,6116 VIP DELAYED ACTION TAP,PC,70-1,7
709106126,6126 VIP DELAYED ACTION TAP - WALL,PC,70-1,7
709106733,"*1/2"" IN-HO WALL TWIN GROOSE SINK TAP 6733 (SCH)",PC,70,7
709106735,"6735# 1/2"" INHO SINK TAP-WALL TAP ",PC,70,7
709109025,H9025 GRACE SINK TAP,PC,70,7
7091098,INA 098 BASIN TAP HIGH BODY (P-MOUNTED) ,PC,72-1,7
7091099,INA 099 BASIN TAP HIGH BODY (P-MOUNTED) ,PC,72-1,7
70911001,SUS 304 FAUCET BASIN SCREW CAPS,PC,70,7
70911002,BLZ AV-B002 BLAZO ANGLE VALVE,PC,72-D,7
70911003,BLZ AV-Z003 BLAZO ANGLE VALVE (MATT),PC,72-9,7
70911004,INNER & OUTER NUT ,SET,70,7
709110051,"ACS 51 1/2""-3/4"" SOCKET ",PC,70,7
709110056,*ACS 56 TUBES CONNECTOR ,PC,70,7
70911007,BLZ AV-Z007 BLAZO ANGLE VALVE (MATT),PC,72-9,7
70911008,BLZ AV008C ANGLE VALVE,PC,72-D,7
709110081,ACS-81 FILTER NUT,PC,72-9,7
709110104,*ACS 104 FAUCET BRASS SCREW ,PC,72-9,7
709110105,*ACS-105 WATER FILTER SYSTEM TAP,NOS,72-9,7
7091102028,INA 2028LAB LABORATORY SINK TAP,PC,72-1,7
709110377,INA-10377 2 SPOUT W-MOUNTED SINK TAP,PC,72-1,7
709110388,INA-10388 2 SPOUT P / W-MOUNTED SINK TAP,PC,72-1,7
709110717,BLZ BT717 TAP - LONG SPOUT,PC,72-D,7
709110727,BLZ BT727H BIB TAP,PC,72-D,7
709110747,BLZ ST747 KITCHEN SINK TAP P-MOUNTED,PC,72-D,7
709110777,BLZ ST777 KITCHEN SINK TAP - W-MOUNTED,PC,72-D,7
709110803,INA 10803 2-SPOUT FLEXIBLE SINK TAP,PC,72-1,7
709110908,KHE-118 FILTER TAP ,PC,72-D,7
709110933,"KHE-933 SINK TAP (1 FILTER,1 SPOUT P-MOUNTED)",SET,72-1,7
709110955,KHE-93355  SINK TAP(1 FILTER 1 SPOUT P-MOUNTED),SET,72-1,7
709110966,KHE-93366  SINK TAP(1 FILTER 1 SPOUT P-MOUNTED),SET,72-1,7
709110982,KHE-20160V 2 SPOUT P-MOUNTED SINK TAP,PC,72-D,7
709110983,KHE-21188 2 SPOUT P-MOUNTED SINK TAP,PC,72-1,7
709110984,KHE-20266 2 SPOUT P-MOUNTED SINK TAP,PC,72-D,7
709110988,IK-1625  2 SPOUT P-MOUNTED SINK TAP ,PC,72-1,7
709110989,IK-3678 2 SPOUT P-MOUNTED SINK TAP,PC,72-1,7
709110992,KT-1997/INA-1997 2 SPOUT W-MOUNTED SINK TAP,PC,72-D,7
709110993,*INA-1028 P-MOUNTED SINK TAP,PC,72-1,7
709110994,INA 6722 P-MOUNTED SINK TAP,SET,72-1,7
709110995,IK-2077/2088 W-MOUNTED SINK TAP,PC,72-D,7
709110997,INA-1038 W-MOUNTED SINK TAP,PC,72-D,7
709110999,INA-6738 W-MOUNTED SINK TAP,PC,72-1,7
709111010,INA 6128 P-MOUNTED SINK TAP,PC,72-1,7
709111014,INA 1014 BASIN TAP (P-MOUNTED),PC,72-1,7
709111030,*INA 6038 W-MOUNTED SINK TAP,PC,72-1,7
709111040,INA6022 P MOUNTED SINK TAP,PC,72-1,7
709111050,KHE105019 2-1/2 BOWL KITCHEN SINK (S.S. DRAINER),SET,72-3,7
709111056,AV1056 ANGLE VALVE,PC,72-1,7
709111060,KHE-1688 SINK TAP (TRI-WAY W-MOUNTED) ,PC,72-D,7
709111070,INA 6072 W-MOUNTED SINK TAP,PC,72-1,7
70911108,"ACS 08 SOCKET HOSE CONNECTOR (3/4"")",PC,72-9,7
7091111255,AV255 TWO WAY ANGLE VALVE,PC,72-1,7
70911115322,BLZ AV5322C  ANGLE VALVE BRASS 2 WAY,PC,72-D,7
70911116,*BS H116 SINGLE HOOK,PC,72-2,7
70911120,BS H120 SINGLE HOOK,PC,72-2,7
70911127,*BS H127 SINGLE HOOK,PC,72-2,7
70911128,BS H128 DOUBLE HOOK,PC,72-2,7
70911138,BS H138 DOUBLE HOOK,PC,72-9,7
7091115500,"2 WAY WALL SINK TAP ""HEAD"" 5500 (SCH)",PC,70,7
709111568,*IK-1568 2 SPOUT W-MOUNTED SINK TAP,SET,72-1,7
7091116529,BLZ ST6529 P-MOUNTED SINK TAP,PC,72-1,7
70911165291,BLZ ST6529L P-MOUNTED SINK TAP - LINERS,PC,72-1,7
7091116539,BLZ ST6539 P / W-MOUNTED SINK TAP,PC,72-1,7
70911165391,BLZ ST6539L P / W-MOUNTED SINK TAP - LINER,PC,72-1,7
7091118128,BLZ ST8128 P-MOUNTED SINK TAP - LINER,SET,72-1,7
7091118228,BLZ ST8228 P-MOUNTED SINK TAP - LINER,SET,72-1,7
7091118328,BLZ ST8328 P-MOUNTED SINK TAP - LINER,SET,72-1,7
7091118898,BLZ ST8898 W-MOUNTED SINK TAP - LINER,SET,72-D,7
70911200,*BS H200A-PC APPLE HOOK - CHROME,NOS,72-2,7
709112000,CH-2000 CLOTH HANGER,SET,72-2,7
709112002,BS H304-123 S/STEEL CLOTHES HANGER (5 HOOK),SET,72-2,7
709112003,BS HQ7-N S/STEEL CLOTHES HANGER (7 HOOK),SET,72-2,7
709112004,CH-2004 CLOTH HANGER S/STEEL -2M,PC,72-2,7
709112005,BS H304-50 S/STEEL KITCHEN HOOK 50CM/9 HOOK,PC,72-2,7
709112006,905# BLACK ALUM.(5PCS) HOOK,PC,70,7
709112007,SW-CH6001A SANIWARE H/D STANDING CLOTHES HANGER 1200X1100X1750MM,SET,70,7
709112028,INA 2028 P-MOUNTED SINK TAP,PC,72-1,7
709112049,INA 2049 BASIN TAP (LONG),PC,72-1,7
709112228,IK-2228 P-MOUNTED SINK TAP,PC,72-1,7
709112461,AV2461 ANGLE VALVE,PC,72-1,7
70911250,*MATRIXS LEVER ARM BASIN TAP B1250 (SCH),SET,70,7
70911300,*3BAR 2M RABICO RBC300 CLOTH HANGER,SET,70,7
709113027,INA-3027 SINK TAP,PC,72-D,7
70911305,*BG04 5 HOOK,PC,70,7
70911336,V336 VAGO ANGLE VALVE,PC,70,7
70911337,V337 VAGO ANGLE VALVE,PC,70,7
70911400,"4"" BIGROW 2.0MM S/STEEL HINGER(3PCS/PACK)",SET,70,7
709114237,KHE423716A (43LX37WX16H) KITCHEN SINK (SINGLE),SET,72-3,7
709115141,KHE514118 (51LX41WX18H) KITCHEN SINK (SINGLE)  ,PC,72-3,7
709115345,KHE534522 KITCHEN SINK 1 BOWL,SET,72-3,7
709115656,INA 5656 BIB TAP,PC,72-1,7
709116607,INA 6607 2 SPOUT W-MOUNTED SINK TAP,PC,72-1,7
709116844,KHE684421SP S/STEEL KICHEN SINK- 1 BOWL,SET,72-3,7
709118046,KHE804621V DOUBLE BOWL KITCHEN SINK,SET,72-3,7
709118112,*8112# RABICO MODERN CLOTH HANGER,SET,70,7
709118146,SK 8146 KITCHEN SINK 2 BOWL ,SET,72-3,7
7091183204,8320-4 SHOE RACK S/STEEL,SET,70,7
709118347,SK8347 DOUBLE BOWL KITCHEN SINK,SET,72-D,7
709119046,KHE914721 KITCHEN SINK 1 BOWL 1 DRAINER  ,PC,72-3,7
709119112,9112TOTO T-SHAOE H/D GT S/STEEL CLOTH DRYING RACK,SET,70,7
709119247,KHE924720 (92LX47WX20H) KITCHEN SINK 1B + 1S,SET,72-3,7
709119248,KHE924822 (92LX48WX22H) KITCHEN SINK 1B + 1S,SET,72-3,7
709119546,BLZ BT19546 BASIN TAP P-MOUNTED,SET,72-D,7
709119548,SK 9548 KITCHEN SINK,SET,72-D,7
70912002,BLZ BT2002 BLAZO GLASS BASIN TAP (14CM),PC,72-D,7
709120262,AV 262 ANGLE VALVE WITH BIDET HOLDER,PC,72-1,7
7091205067,KHE205067 SINK TAP 2 SPOUT P-MOUNTED,PC,72-1,7
709120559,AV20559 ANGLE VALVE,PC,72-1,7
7091205767,*KHE 205767 2-SPOUT W-MOUNTED SINK TAP,PC,72-1,7
7091206775,*KHE 20677 DBL HEAD WALL SINK TAP (WITH EXTENSION SOCKET),PC,72-1,7
7091206995,KHE 20699 DBL HEAD PILLAR SINK TAP (WITH EXTENSION SOCKET),PC,72-1,7
709126847,KHE 26847 FLEXILBLE SINK TAP,PC,72-1,7
709128I002,GRACE 28-I002 BIB TAP,PC,70,7
709128I006,GRACE 28-I006 2 WAY ANGLE VALVE,PC,70,7
709128J041,GRACE SINK TAP 28J041,PC,70,7
709128J070,GRACE BASIN TAP 28J070,PC,70,7
70913016,BLZ BT3016 BLAZO GLASS BASIN TAP (16CM) ,PC,72-D,7
709133047,KHE33047 S/STEEL KITCHEN SINK TAP(W-MOUNTED) -MATT,PC,72-1,7
709139113,INA 39113 BASIN TAP LONG,PC,72-1,7
7091406321,BLZ STT406321P 2 SPOUT SINK TAP P-MOUNTED,PC,72-D,7
7091406328,BLZ STT406328P KITCHEN SINK TAP DOUBLE SPOUT P-MOUNTED,SET,72-D,7
7091416210,BLZ STT16210P KITCHEN SINK TAP 2 SPOUT P-MOUNTED,SET,72-D,7
709156961,SINK TAP WALL 6961 KING TOP,PC,70,7
709156978,SINK TAP PILLAR 6978 KING TOP,PC,70,7
709157067,S478W SINOTEC WALL TAP,PC,70,7
709157081,BASIN TAP PILLAR 7081 KING TOP,PC,70,7
70916014,INA-6014 BASIN TAP,PC,72-1,7
70917084,GRACE 7084 BASIN TAP,PC,70,7
70917278,BRAIN WALL SINK TAP,SET,70,7
70918036,GRACE 8036(V) FLEX.TUBE SINK TAP,PC,70,7
70918067B54,GRACE PILLAR SINK TAP 8067-B54,PC,70,7
70918112,GRACE 8112(H) FLEX.TUBE SINK TAP,PC,70,7
70918130,GRACE WALL SINK TAP ZY8130A,PC,70,7
7091821171,GRACE PILLAR TAP 8211F1,PC,70,7
70918211A,GRACE PILLAR T-SPOUT SINK TAP,PC,70,7
7091821271,GRACE WALL TAP 8212F1,PC,70,7
70919060,GRACE 9060 BIB TAP,PC,70,7
70919071,GRACE TWO WAY TAP 9071 B26,PC,70,7
70919072,GRACE 9072 B26 BIB TAP,PC,70,7
70919095,GRACE 9095A ANGLE VALVE W.HOLDER,PC,70,7
70919113,GRACE 9113(H) WALL ABLUTION TAP,PC,70,7
7091915,GRACE PILLAR SINK TAP HQ-915(V),PC,70,7
709195120,KHE 95120 FILTER SINK TAP,PC,72-1,7
70920001,DUAL CONTROL FAUCET NOZZLE,PC,70,7
70920003,"1/2"" X 70MM S/S PIPE EXTENTION ",PC,70,7
709200031,*ACS 03S SOCKET FAUCET EXTENSION,PC,72-9,7
709200032,ACS 03T SOCKET FAUCET EXTENSION,PC,72-9,7
70920018,ACS 18 FAUCET PVC SCREW  ,PC,72-9,7
70920023,ACS-23S(MEDIUM) FAUCET CARTRIDGE WITH SCREWS ENDS,PC,72-9,7
70920024,ACS-24S(MEDIUM) FAUCET CARTRIDGE WITH SCREWS ENDS ,PC,72-9,7
70920033,VIP 33 CERAMIC VALVE,PKT,70-1,7
70920100,*ACS 100S H/D FAUCET CARTRIDGE WITH SCREWS,PC,72-9,7
709201012,FAMOSO 1012# SILVER PLATED MIRROR 5MM,PC,70,7
70920162,*ACS 62  SINK HOLE COVER (44MM) ,PC,70,7
70920604,"1/2"" PLASTIC STOP COCK",PC,70,7
70920605,"STOP COCK PVC SY 1/2""",PC,70,7
70920606,"*3/4"" PLASTIC STOP COCK",PC,70,7
70920607,"STOP COCK PVC JOPEX SC05CW 1/2""",PC,70,7
70920608,WATER HIEATER STOP COCK JOPEX PVC MQS01W,PC,70,7
70920609,"STOP COCK PVC JP MT QS02W 1/2""",PC,70,7
7092100,"ANGLE VALVE 1/2""",PC,70,7
70921001,"3G ANGLE VALVE 1/2""",PC,70,7
70921009,(OVAL) 60CM X45CM MIRROR - PLAIN,PC,72-9,7
709210101,1010ET VIP PILLAR BASIN TAP,PC,70-1,7
7092138,ACS 138 HAND SPRAY HOLDER(ADJUSTABLE) ,PC,70,7
70921801,(RECTANGLE) 60CM X45CM MIRROR - PATTERN,SET,72-9,7
70921802,(RECTANGLE) 60CM X45CM MIRROR - PLAIN,PC,72-9,7
